time,weak_langevin_position,weak_langevin_velocity,strong_langevin_position,strong_langevin_velocity
74.48,1.56336026439,0.529198544473,0.119680776674,-1.01694724753
74.64,1.62081501928,0.0253969048923,0.0771729704707,0.374233954588
74.8,1.59520280487,-0.273919755811,0.11336209208,0.0642460261148
74.96,1.52703358646,-0.517556026003,0.280196130123,1.1344490009
75.12,1.4152495694,-0.781665664949,0.419220471085,0.787679764811
75.28,1.29640296133,-0.797692935784,0.44465087976,-0.0620675924368
75.44,1.12534490771,-1.24744052011,0.353081462421,-1.09742197603
75.6,0.905423148429,-1.56157473555,0.388270446296,0.999386829926
75.76,0.648735448314,-1.68565035634,0.633850097986,1.80781979677
75.92,0.344706147116,-2.06759147075,0.905386149122,0.908204667881
76.08,0.0170166579228,-1.98223019694,0.852998007817,-1.01652852757
76.24,-0.281699278021,-1.61717430895,0.72212022729,-0.2446015435
76.4,-0.540748324866,-1.73189535896,0.533244383131,-1.78416108896
76.56,-0.793408065625,-1.57022735419,0.250120315349,-1.29300907563
76.72,-1.02801269562,-1.38239297747,0.189618303372,-0.14172915853
76.88,-1.24037032356,-1.24280826203,0.18028876222,0.0675010533073
77.04,-1.43173507737,-0.976064596719,0.207193598879,-0.438781566846
77.2,-1.55779414261,-0.505327540895,0.12773905252,0.206745463003
77.36,-1.59201942213,-0.00169583016637,0.196528342348,0.618109948302
77.52,-1.57581504183,0.239717450148,0.215370962225,0.0570230227347
77.68,-1.51321493629,0.562559793844,0.318933665322,0.694032177697
77.84,-1.41267029859,0.726237028418,0.423718171566,-0.168767225071
78,-1.28796135687,0.770265859614,0.323355332208,-1.00013252134
78.16,-1.1415123628,1.01691373522,0.0306032629299,-1.21327398523
78.32,-0.968815815995,1.24964105798,-0.158498763003,-0.315107953255
78.48,-0.7635127569,1.20420512613,-0.367817701443,-0.437266085746
78.64,-0.570951136508,1.19203799847,-0.552411171368,-1.82733326234
78.8,-0.364886248618,1.38016670048,-0.616534402652,-0.358283918097
78.96,-0.119352896746,1.46432954815,-0.685967303543,-0.088024546383
79.12,0.125070023813,1.49244347391,-0.765178146169,-0.538430052914
79.28,0.367704035104,1.43760581189,-0.906414199558,0.254888292087
79.44,0.550506465599,1.06826079501,-0.863656765801,0.369142170549
79.6,0.6656198379,0.454923628597,-0.660046460163,0.997519976595
79.76,0.753594964544,0.451161820394,-0.464393441868,0.831880806008
79.92,0.822155854207,0.39751619855,-0.198563247982,2.34381762443
