time,position,velocity,exact_position,exact_velocity,energy
40.56,-0.967327210205,-0.253074430457,-0.9608605082,-0.277032640282,0.499884299477
40.68,-0.990731385946,-0.135590914688,-0.987114799251,-0.160013665352,0.499966787622
40.8,-0.99986902973,-0.0161548897474,-0.999171686351,-0.0406932573499,0.499999528538
40.92,-0.994608559486,0.103513765606,-0.996857758569,0.0792124307158,0.499980643136
41.04,-0.975025725985,0.221691822734,-0.9802062965,0.197978827913,0.499911215299
41.16,-0.941402522029,0.336677517615,-0.949456793598,0.313897749421,0.499795229675
41.28,-0.894223121757,0.446815056242,-0.905051511608,0.425301964887,0.499639342985
41.4,-0.834166908531,0.550518458059,-0.847629119636,0.53058917775,0.499452501976
41.52,-0.762098691823,0.64629439408,-0.778015508343,0.628245070635,0.499245429949
41.64,-0.679056253952,0.732763690827,-0.697211911387,0.716865085368,0.499030011313
41.76,-0.586235406024,0.808681190425,-0.606380504948,0.795174624356,0.498818609512
41.88,-0.48497276825,0.872953680882,-0.506827692464,0.862047382776,0.498623357455
42,-0.376726522613,0.924655638334,-0.399985314988,0.916521547916,0.498455461171
42.12,-0.26305541505,0.963042554593,-0.287390057406,0.957813632657,0.498324556672
42.24,-0.14559630951,0.987561658067,-0.170661346715,0.985329744166,0.498238156914
42.36,-0.0260406171138,0.997859873665,-0.0514780602433,0.998674125685,0.498201220605
42.48,0.0938900601691,0.993788907081,0.0684456211815,0.997654848603,0.498215867618
42.6,0.212468720586,0.975407380236,0.187384867834,0.982286572904,0.498281257323
42.72,0.327987831426,0.942979987115,0.303629008847,0.952790336321,0.498393636832
42.84,0.438783917493,0.89697368218,0.415506136323,0.909590375212,0.498546556387
42.96,0.543261515149,0.838050956222,0.521407151937,0.853308022878,0.498731239533
43.08,0.639916146986,0.767060296493,0.619808910155,0.784752773102,0.498937086815
43.2,0.727355986307,0.685023968496,0.709296125226,0.704910637414,0.499152284115
43.32,0.804321899425,0.593123295352,0.788581726848,0.614929963558,0.499364480692
43.44,0.869705577192,0.492681646755,0.856525371757,0.516104919117,0.499561498024
43.56,0.922565494647,0.385145382444,0.912149844968,0.409856877854,0.499732028765
43.68,0.962140468979,0.272063024627,0.954655114798,0.297713976478,0.499866285708
43.8,0.987860620557,0.155062959255,0.983429839498,0.18128913587,0.49995656349
43.92,0.9993555792,0.0358299872694,0.998060160023,0.0622568628778,0.499997680833
44.04,0.996459817502,-0.0839189365327,0.998335652446,-0.0576708336572,0.499987277902
44.16,0.979215034432,-0.202459427649,0.984252354436,-0.176769066261,0.499925951751
44.28,0.947869554866,-0.318084503007,0.956012822241,-0.293324877415,0.499817222047
44.4,0.90287475371,-0.429129161521,0.91402321738,-0.405661876555,0.499667329078
44.52,0.844878556101,-0.53399436011,0.85888746493,-0.512164351147,0.499484875594
44.64,0.774716107284,-0.631170039913,0.791398567439,-0.611300505035,0.499280333084
44.76,0.693397746522,-0.719256871141,0.712527199381,-0.701644489854,0.499065440783
44.88,0.60209445821,-0.796986403425,0.623407746214,-0.781896912617,0.498852531926
45,0.5021210097,-0.8632393315,0.525321988818,-0.850903524534,0.498653825915
45.12,0.39491701865,-0.917061613201,0.41968066799,-0.907671822255,0.498480727013
45.24,0.282026222532,-0.957678207672,0.308003194146,-0.951385322777,0.498343169822
45.36,0.165074248809,-0.984504235952,0.191895794046,-0.981415306701,0.498249049114
45.48,0.0457452059032,-0.997153403235,0.0730284088809,-0.997329860927,0.498203766723
45.6,-0.0742425679675,-0.995443561511,-0.046889324047,-0.998900090745,0.498209921526
45.72,-0.193161248859,-0.979399332501,-0.166132660567,-0.986103411967,0.498267160283
45.84,-0.309298407768,-0.949251753104,-0.28298655617,-0.959123875746,0.498372197909
45.96,-0.420981669604,-0.905434948461,-0.395770333026,-0.918349521422,0.498519006019
46.08,-0.526602795399,-0.848579880561,-0.502861852715,-0.864366795454,0.498699158907
46.2,-0.624640840939,-0.779505262381,-0.602720847008,-0.797952116723,0.498902317124
46.32,-0.71368405837,-0.699205768422,-0.693911071122,-0.720060709506,0.499116820883
46.44,-0.79245022536,-0.608837711399,-0.775120960842,-0.63181286475,0.499330359247
46.56,-0.859805109106,-0.509702391331,-0.845182496388,-0.534477827229,0.499530676686
46.68,-0.91477879928,-0.403227356827,-0.903088001731,-0.429455540341,0.499706276453
46.8,-0.956579674744,-0.290945848386,-0.948004637721,-0.318256511102,0.499847080413
46.92,-0.984605802892,-0.174474719728,-0.979286380587,-0.202480084938,0.499945007457
47.04,-0.998453607479,-0.0554911551056,-0.996483313521,-0.0837914427263,0.499994437291
47.16,-0.997923680118,0.0642914821502,-0.999348097709,0.0361023490388,0.499992533008
47.28,-0.983023651763,0.183148322063,-0.987839529738,0.155476890527,0.4999394039
47.4,-0.953968082823,0.299367826138,-0.962123134214,0.272615250143,0.499838099185
47.52,-0.91117537349,0.411276433517,-0.922568783067,0.385832658688,0.49969443301
47.64,-0.855261738779,0.517262660253,-0.869745375782,0.493500740937,0.499516650755
47.76,-0.787032335029,0.615800304681,-0.804412657075,0.594070936116,0.499314955813
47.88,-0.707469665655,0.705470424723,-0.727510289685,0.686096770436,0.49910092399
48,-0.617719433096,0.784981770648,-0.640144339469,0.768254661324,0.498886839136
